;matchId;blue_win;blueGold;blueMinionsKilled;blueJungleMinionsKilled;blueAvgLevel;redGold;redMinionsKilled;redJungleMinionsKilled;redAvgLevel;blueChampKills;blueHeraldKills;blueDragonKills;blueTowersDestroyed;redChampKills;redHeraldKills;redDragonKills;redTowersDestroyed
37530;3497415435;1;31598;364;92;10;18331;201;44;7,6;14;3;0;0;5;0;0;5
37531;3497451045;1;28884;373;115;9,6;23412;394;79;8,8;12;3;0;0;4;0;0;2
37532;3497377348;0;25544;361;82;9,2;25147;335;108;9,4;6;1;0;0;9;1;0;1
37533;3495281008;0;28582;308;105;9,2;26496;329;82;9,4;14;1;0;1;9;1;0;3
37534;3509979941;0;22513;362;80;9,4;23811;347;87;9,2;3;1;0;0;6;1;0;0
37535;3504027753;0;27301;326;86;8,8;28837;332;81;9,2;16;2;0;3;12;1;0;0
37536;3503994651;0;17449;197;48;7,2;32216;329;80;9;4;0;0;7;17;3;0;0
37537;3503948327;0;28150;326;70;9,2;27685;309;83;9,6;14;3;0;0;15;0;0;2
37538;3512707858;0;26212;320;74;9;27369;318;92;9,4;13;1;0;0;13;2;0;0
37539;3504729402;1;26568;312;102;9,4;25161;339;63;9,2;11;3;0;0;12;0;0;1
37540;3504523449;1;34496;365;99;9,8;20751;186;52;7,6;23;1;0;0;6;0;0;7
37541;3503927408;0;24047;319;82;8,6;27480;317;84;9,2;8;1;0;0;16;1;0;0
37542;3503954327;0;24474;369;111;9,4;26103;370;102;9,6;4;1;0;1;7;2;0;0
37543;3500900252;0;23329;335;70;9;30686;339;92;9,6;4;0;0;4;15;3;0;0
37544;3500228729;0;24515;348;91;9,2;23965;359;76;9;7;1;0;0;7;1;0;1
37545;3500254004;1;32665;337;89;9,6;22433;212;75;8,2;22;3;0;0;9;0;0;4
37546;3500187141;0;23000;303;82;9;27939;290;100;9,2;6;1;0;3;13;2;0;0
37547;3497049136;1;27551;317;78;9,2;28293;296;70;9;14;1;0;1;16;1;0;1
37548;3482257262;0;22507;252;74;8,4;28751;340;74;9,2;7;0;0;2;15;2;0;0
37549;3481628613;1;26302;322;88;9;25852;355;87;9,2;12;1;0;1;8;1;0;1
37550;3450012715;1;27006;275;80;9,2;27070;312;103;9,2;12;2;0;0;12;1;0;1
37551;3450021226;1;33767;424;100;9,8;19437;272;53;8;16;2;0;0;4;0;0;6
37552;3413905756;0;23774;372;92;9;24692;352;64;9;4;1;0;2;5;1;0;0
37553;3512143829;0;31016;342;84;9,4;25098;315;75;9;18;1;0;0;8;1;0;3
37554;3512085261;0;22298;381;63;8,8;26831;347;70;9,4;5;1;0;1;10;1;0;0
37555;3512043627;0;28128;329;99;9;27816;313;72;9,2;12;1;0;2;13;2;0;2
37556;3512049816;1;29392;330;79;9,2;26569;320;78;9,4;15;2;0;1;13;1;0;2
37557;3506913967;0;23187;336;88;9;29144;381;99;9,4;6;1;0;2;13;1;0;0
37558;3496678468;0;26381;335;92;9;24012;291;73;8,6;11;2;0;0;11;1;0;1
37559;3494439943;0;24199;281;68;8,8;29288;348;92;9,6;10;0;0;1;16;3;0;0
37560;3494358241;0;23782;332;74;9;29857;346;81;9,2;8;0;0;2;15;3;0;0
37561;3488539499;0;24911;330;77;8,6;25348;382;88;9,2;6;1;0;1;6;2;0;1
37562;3482299519;1;25254;316;112;9,2;22533;343;84;9;9;3;0;0;5;0;0;1
37563;3509640274;0;24295;354;67;9,4;26229;353;92;9,6;9;0;0;0;11;3;0;0
37564;3506985298;0;26740;367;99;9,4;26083;336;97;9,4;10;1;0;1;9;2;0;1
37565;3506928521;1;29365;351;89;9,6;21012;288;83;8,8;17;3;0;0;5;0;0;2
37566;3506241587;0;24503;331;98;9;25907;350;110;9,8;8;3;0;0;10;0;0;0
37567;3512355270;0;23606;296;72;8,6;25406;343;103;9;11;0;0;1;9;3;0;0
37568;3512275129;1;30427;339;107;10;25882;357;78;9,8;14;3;0;0;12;0;0;2
37569;3506569571;1;30412;340;103;9,8;25017;330;78;9,2;16;1;0;0;11;1;0;3
37570;3501091295;0;23983;342;87;9;29486;378;95;9,6;7;1;0;0;15;1;0;0
37571;3501017977;1;31574;329;102;9,6;22677;301;60;8,6;20;1;0;0;7;2;0;3
37572;3500984991;0;29412;293;90;9,8;30292;327;88;9,2;19;2;0;2;14;1;0;1
37573;3500949149;0;28427;373;71;9,6;26790;348;92;9,6;15;1;0;0;12;2;0;1
37574;3489793765;1;32482;376;86;9,8;23905;312;80;8,8;20;2;0;0;8;1;0;3
37575;3489801345;1;26672;340;95;9;24342;379;71;9;10;3;0;0;8;0;0;1
37576;3489768341;0;23567;332;67;9;25305;308;88;9,6;9;0;0;0;12;1;0;0
37577;3489725972;1;25059;365;66;9,4;24157;351;82;9;10;0;0;0;5;2;0;0
37578;3488632127;0;24291;278;62;8,4;29045;345;97;9,6;8;1;0;0;18;2;0;1
37579;3507662035;1;25635;310;68;8,8;25874;301;94;8,8;15;2;0;0;14;0;0;0
37580;3504705943;0;21028;313;56;8,6;29277;330;106;9,8;5;0;0;1;16;2;0;0
37581;3504666355;1;27107;338;68;9,4;29656;362;76;9,4;16;0;0;2;16;2;0;0
37582;3489849629;0;27270;305;71;8,8;26084;304;80;9,2;15;2;0;0;14;0;0;2
37583;3488507850;0;20082;324;80;8,6;29396;345;119;9,6;1;0;0;2;15;3;0;0
37584;3487583877;0;23527;324;108;9,2;25636;330;74;9,2;7;1;0;2;9;1;0;0
37585;3477835667;1;27488;364;73;9,2;23088;321;80;8,8;10;2;0;0;6;1;0;2
37586;3473572324;1;30566;295;68;8,8;28385;283;68;8,8;18;2;0;1;16;0;0;3
37587;3492263988;1;27090;321;88;9,4;28226;345;91;9,6;15;0;0;1;17;3;0;0
37588;3492232425;1;31103;377;98;9,6;20143;276;79;8,4;18;3;0;0;3;0;0;2
37589;3480292994;1;33254;330;86;9,6;22208;263;49;8,2;26;2;0;0;8;0;0;3
37590;3476409433;1;34951;346;73;9,4;21770;213;65;8,2;24;2;0;0;8;0;0;8
37591;3476476526;0;26344;288;72;9;26826;306;60;9;14;1;0;1;14;2;0;0
37592;3511772491;1;27377;372;52;9,2;21998;298;100;8,8;14;0;0;0;4;1;0;1
37593;3511706039;0;21980;235;72;8,8;30633;343;92;9,6;8;0;0;2;17;2;0;0
37594;3511639696;1;28558;329;101;9,4;21989;307;74;8,6;14;3;0;0;6;0;0;1
37595;3510248556;1;26396;352;92;9,4;21388;343;87;8,6;8;1;0;0;2;2;0;2
37596;3509263438;0;28574;346;103;9,4;24126;304;71;8,8;12;2;0;0;10;1;0;2
37597;3512894920;0;23843;328;72;9,2;26820;347;104;9,6;9;0;0;0;13;1;0;0
37598;3508154347;0;24007;330;81;9;26239;360;92;9,6;8;1;0;0;12;1;0;0
37599;3506914627;1;25496;343;80;9,2;26966;332;96;9,2;11;1;0;1;9;2;0;0
37600;3506417684;1;24407;342;86;9;25004;359;95;9,2;8;3;0;0;7;0;0;0
37601;3484768209;0;21966;309;80;9;26658;368;86;9,2;5;0;0;1;9;2;0;0
37602;3482671677;1;28425;313;61;9;28049;325;74;9,4;17;1;0;1;16;1;0;1
37603;3461841314;0;25967;282;83;9;25122;321;72;9,4;11;3;0;1;10;0;0;2
37604;3512546326;0;24603;335;70;8,4;30367;336;64;9,4;7;0;0;4;16;3;0;0
37605;3512475387;0;27395;340;72;9,2;25270;289;88;9,2;10;1;0;1;10;2;0;2
37606;3512445834;0;21854;315;75;8,8;25761;367;85;9;6;1;0;1;9;1;0;0
37607;3512400139;1;31308;338;88;9,4;23397;307;75;8,6;21;3;0;0;8;0;0;3
37608;3512163358;1;27855;354;78;9,2;26159;335;96;9,6;12;3;0;1;11;0;0;2
37609;3476778697;0;26877;343;107;9,2;26856;352;92;9,2;9;2;0;0;11;1;0;1
37610;3441730015;1;27031;343;106;9,4;22008;298;76;8,8;10;3;0;0;5;0;0;1
37611;3441567650;0;21972;280;56;8,4;26266;291;84;9;7;1;0;0;14;1;0;0
37612;3495613881;1;28928;382;112;9,8;21089;281;84;8,6;10;1;0;0;5;1;0;2
37613;3466258089;0;21138;316;59;8,6;28256;343;99;10;3;0;0;1;15;3;0;0
37614;3466313246;0;23061;411;83;9,2;27731;361;88;9,8;3;0;0;1;12;3;0;0
37615;3466119335;0;28089;371;76;9,2;25126;338;77;8,8;14;0;0;0;11;1;0;1
37616;3465997177;0;21306;331;84;8,8;26708;377;60;9,2;4;1;0;1;11;3;0;0
37617;3496574672;1;30027;328;94;9,6;23838;326;80;9,2;17;3;0;0;5;0;0;2
37618;3479325683;1;27355;351;80;9,4;25457;357;116;9;13;0;0;0;9;2;0;0
37619;3474456168;0;24539;325;62;8,8;28360;331;92;9,4;7;1;0;1;13;2;0;1
37620;3474444548;1;26118;295;110;9,2;24663;291;83;9;11;2;0;0;10;1;0;2
37621;3469122862;0;22974;316;87;8,6;27088;371;87;9,2;6;0;0;1;13;2;0;0
37622;3509063725;0;27534;336;69;9,4;26295;364;101;9,6;16;2;0;0;12;1;0;0
37623;3508996487;0;25435;362;80;8,6;24705;312;84;9;8;2;0;1;9;1;0;1
37624;3507996563;0;25987;347;73;9,6;23450;320;96;8,8;11;1;0;0;8;0;0;0
37625;3507938581;1;29223;357;93;9,4;25189;262;84;8,6;15;2;0;1;12;1;0;2
37626;3500204876;1;26177;357;111;9;24410;329;68;9,2;10;1;0;1;7;2;0;1
37627;3500201799;1;29033;360;92;9,4;26685;355;84;9,2;15;2;0;2;9;1;0;1
37628;3490664367;0;28944;329;110;9,8;29815;336;92;9,6;14;0;0;1;16;3;0;1
37629;3474671344;0;26968;339;85;9,2;27832;301;79;9,4;12;2;0;0;15;1;0;0
37630;3474588283;0;29100;399;64;9,8;22765;339;72;8,4;16;2;0;0;4;1;0;2
37631;3488751800;0;27720;317;80;9,2;28201;320;62;9;14;2;0;2;15;1;0;1
37632;3487822401;0;24905;313;96;8,6;28639;358;73;9,6;8;2;0;2;15;1;0;1
37633;3479286469;0;21792;329;76;9;26701;376;104;9,4;4;0;0;1;9;3;0;0
37634;3479301344;1;30165;372;91;9,8;22659;380;92;9,2;16;0;0;1;3;3;0;2
37635;3478139583;1;25785;310;81;9;23590;319;81;8,6;10;1;0;0;9;2;0;2
37636;3510127463;1;25522;295;83;9;23103;307;92;9;12;2;0;0;8;0;0;0
37637;3510101603;1;25726;331;73;9,4;24439;329;60;9;9;2;0;0;10;0;0;2
37638;3507548402;0;24111;335;69;9,2;26606;347;80;9,4;9;1;0;1;10;2;0;0
37639;3465726934;1;25772;331;80;9,4;25852;344;104;9,6;7;3;0;0;10;0;0;1
37640;3464795458;1;29775;379;60;9,4;25228;291;114;9,2;15;2;0;0;11;1;0;2
37641;3442338594;1;27238;356;73;9,6;25705;336;70;9,2;12;2;0;0;14;1;0;0
37642;3494755796;1;28554;340;95;9,4;23924;351;77;9;13;3;0;0;7;0;0;3
37643;3494694889;0;22825;340;66;8,8;24481;403;86;9;6;0;0;0;4;3;0;0
37644;3494588268;1;27715;278;91;9;28498;325;88;9,8;12;3;0;0;18;0;0;1
37645;3466133939;0;21436;296;47;8;28447;276;103;9;6;0;0;1;16;3;0;0
37646;3456914474;0;23245;370;75;9;25427;366;84;9;5;0;0;1;7;3;0;0
37647;3456819622;0;26043;326;80;9,4;28874;407;73;9,8;11;1;0;1;14;2;0;0
37648;3456805070;0;25795;361;109;9,4;24331;335;65;8,8;10;3;0;1;6;0;0;0
37649;3445726522;0;20264;279;65;7,8;25637;314;101;8,8;6;0;0;2;7;3;0;0
37650;3511935908;1;30358;338;88;9,6;26834;305;75;9;19;3;0;0;13;0;0;2
37651;3511944427;1;31516;360;80;10;22919;244;68;8,6;25;1;0;0;10;0;0;1
37652;3511313148;0;27364;307;66;8,6;28754;309;76;8,6;12;0;0;2;16;3;0;2
37653;3510705172;0;26660;321;70;9,2;29135;350;103;9,6;13;1;0;2;13;2;0;0
37654;3496824414;1;31745;405;105;10;20574;335;79;8,6;16;3;0;0;1;0;0;3
37655;3489932793;1;27323;324;76;9,8;26132;324;111;9,6;15;2;0;0;12;1;0;0
37656;3489908555;1;32683;392;86;9,6;19896;268;52;8,2;20;3;0;0;5;0;0;3
37657;3489875033;1;27586;385;54;9,2;23762;337;64;9;13;0;0;0;8;2;0;1
37658;3489892503;1;29639;360;79;9,4;22672;309;116;9;16;3;0;0;5;0;0;2
37659;3512802435;1;30798;344;76;9,4;26482;296;83;9;19;1;0;0;14;2;0;2
37660;3510997430;1;28438;329;72;9,8;22405;264;84;8,6;16;2;0;0;7;0;0;1
37661;3511004094;0;23130;333;72;8,4;28105;326;75;9,6;4;1;0;1;15;2;0;1
37662;3495075967;0;22214;335;80;8,8;28005;362;106;9,8;3;1;0;1;14;2;0;1
37663;3495040294;0;29448;326;100;9,8;26530;335;60;8,6;19;3;0;1;12;0;0;1
37664;3500665528;0;25473;335;95;9,4;27443;377;72;8,8;8;0;0;2;13;3;0;1
37665;3500319770;0;23852;377;71;9;26161;345;108;9,8;4;1;0;0;11;1;0;2
37666;3500210079;0;28776;321;97;9;24556;387;79;9,4;11;3;0;0;8;0;0;2
37667;3497158859;1;30354;319;80;9,8;28460;331;96;9,2;20;0;0;0;15;3;0;1
37668;3497163027;0;20138;292;56;8;28550;304;88;9,4;1;0;0;3;17;3;0;0
37669;3477322224;0;25397;309;72;9;24598;337;89;9,2;10;1;0;1;7;2;0;1
37670;3477284791;1;31018;396;79;9,4;22334;340;67;8,4;13;3;0;0;6;0;0;3
37671;3477188579;0;25749;348;75;9,2;24332;347;92;9,2;9;0;0;0;8;2;0;1
37672;3477183526;0;26085;318;85;9,4;28593;343;66;9,2;11;1;0;1;16;2;0;1
37673;3477138388;0;23173;376;67;9;24836;369;88;9,2;4;0;0;0;8;2;0;0
37674;3512315089;1;31086;375;99;9,6;23441;300;84;9;16;3;0;0;8;0;0;3
37675;3512261672;1;25513;368;96;9,4;24038;383;103;9,4;9;2;0;0;6;1;0;0
37676;3512124030;0;25044;375;80;9,2;26376;341;90;9,4;7;1;0;2;10;2;0;1
37677;3512072369;1;26423;352;96;9;22244;362;83;8,8;10;2;0;0;3;1;0;1
37678;3482873151;0;23751;256;82;9;25153;307;76;8,8;9;0;0;0;13;1;0;0
37679;3482850967;1;26793;350;92;9,6;26349;333;83;9,4;11;1;0;1;9;1;0;1
37680;3482816555;0;29876;360;77;9,6;23400;348;87;9;17;2;0;0;7;1;0;1
37681;3482792662;1;25088;352;98;9,2;25406;370;83;8,8;10;1;0;1;5;1;0;0
37682;3482749159;1;32894;372;117;9,8;21709;241;62;8,2;19;3;0;0;6;0;0;3
37683;3462665692;0;23101;282;83;8,4;26334;367;73;9,2;8;2;0;1;12;1;0;1
37684;3462608521;1;31588;396;99;10;23599;315;76;8,8;18;2;0;0;8;1;0;2
37685;3462576540;0;24590;311;83;9,4;24971;355;80;9,2;9;0;0;1;6;2;0;1
37686;3462591596;0;24898;366;75;9;25732;324;116;9,2;7;1;0;0;10;2;0;2
37687;3443034539;0;23786;261;75;8,6;34825;316;80;9,8;11;2;0;3;27;1;0;0
37688;3442978621;1;26171;354;84;9;23788;318;82;9;11;3;0;0;6;0;0;1
37689;3434644368;0;22577;352;88;9;26973;371;90;9,8;4;1;0;0;11;2;0;0
37690;3509164941;0;26195;331;79;9;30425;362;71;9,4;11;2;0;2;16;1;0;0
37691;3509103227;0;20909;306;83;8,2;29690;347;75;9,6;3;0;0;3;13;3;0;0
37692;3505937881;1;29170;423;104;9,8;23330;369;74;9,2;12;2;0;0;5;1;0;1
37693;3505757716;0;27109;388;90;9,2;25384;343;80;9,4;10;2;0;0;9;1;0;1
37694;3505714529;1;30366;323;78;9,4;21075;256;79;8,2;16;0;0;0;5;1;0;3
37695;3512283464;1;30444;335;92;9,6;22021;321;86;8,6;19;2;0;0;4;0;0;1
37696;3511471481;0;24027;274;68;8,6;27146;327;96;9,4;8;1;0;0;15;1;0;1
37697;3511353220;1;25756;331;76;9,4;27787;363;85;9,4;13;1;0;2;11;2;0;0
37698;3511278151;1;22975;336;80;9,2;21974;328;89;8,6;6;3;0;0;4;0;0;0
37699;3509460859;0;25991;356;88;9,2;29678;377;95;9,8;9;1;0;1;14;2;0;1
37700;3509387662;0;23553;329;75;8,8;29744;370;97;10;6;1;0;2;15;1;0;1
37701;3509402054;1;25990;347;103;9,8;26385;339;89;9;11;1;0;1;9;2;0;0
37702;3509359200;0;25017;262;98;8,8;26876;337;90;8,8;12;2;0;1;11;1;0;0
37703;3509316002;0;25516;328;113;9,8;24701;318;83;9,4;10;3;0;1;9;0;0;1
37704;3472773802;1;31577;360;96;10;19879;291;53;8;13;3;0;0;3;0;0;6
37705;3440247869;1;26037;345;76;9,2;21875;327;72;8,8;13;1;0;0;4;2;0;0
37706;3400730303;1;24695;311;84;9,4;24224;342;63;8,8;12;3;0;0;8;0;0;0
37707;3361024781;0;21712;327;67;8,6;25089;318;85;9,4;5;0;0;0;11;2;0;0
37708;3488426527;1;29327;337;111;9,8;22698;331;84;8,6;14;2;0;1;3;1;0;1
37709;3487801413;1;28415;297;80;9,4;24082;286;68;8,2;18;1;0;1;9;1;0;0
37710;3487697640;0;25894;332;76;9,2;26391;364;90;9,4;12;2;0;0;12;1;0;1
37711;3478107876;1;27398;332;80;9,4;25997;344;76;9,2;14;1;0;0;9;1;0;1
37712;3478122531;1;27248;328;100;8,8;23058;304;76;8,6;11;3;0;0;7;0;0;2
37713;3484426700;1;24229;373;63;9,4;26773;342;92;9,6;9;1;0;0;12;2;0;0
37714;3454377377;1;27425;355;92;9,4;23721;346;64;9;15;3;0;0;9;0;0;1
37715;3448870198;1;34933;385;84;10;23025;248;84;8,6;29;1;0;0;9;1;0;2
37716;3448775900;1;25693;307;75;8,8;25689;293;70;9,2;10;2;0;0;15;1;0;1
37717;3448752711;1;30307;307;70;9;25108;263;50;8,4;21;2;0;0;13;1;0;2
37718;3495392361;1;30700;349;91;9,8;24041;305;69;9;21;2;0;0;10;1;0;1
37719;3485392437;1;22844;346;82;8,6;23461;362;83;9,2;5;3;0;0;6;0;0;0
37720;3482530033;0;23061;298;68;8,6;33336;344;103;9,8;7;1;0;4;19;2;0;0
37721;3478983019;1;25763;302;95;9,2;25554;335;63;9,2;10;0;0;0;12;1;0;0
37722;3488247379;0;25193;347;73;8,8;28060;304;86;9,2;10;0;0;0;18;1;0;0
37723;3460914773;0;22920;337;96;9;25809;328;87;9;7;3;0;1;8;0;0;0
37724;3431971623;0;25168;324;69;9;27064;324;85;9,6;12;1;0;0;13;2;0;0
37725;3403883055;1;28503;372;72;9,6;22172;347;92;8,6;12;2;0;0;4;1;0;2
37726;3396437372;0;23177;331;73;9;26705;386;120;9,4;7;0;0;1;7;3;0;0
37727;3509933614;1;27146;305;63;8,8;25472;284;83;8,8;13;1;0;0;14;2;0;1
37728;3509864786;0;25286;284;70;8,8;26238;329;89;9,4;10;1;0;0;10;1;0;1
37729;3509576768;1;28993;371;81;9,4;23683;315;99;9;16;2;0;0;9;1;0;1
37730;3509543527;0;25342;334;79;9,2;28649;352;80;9,4;11;1;0;1;15;0;0;0
37731;3505476103;0;26844;330;79;9,2;23252;280;76;8,4;18;1;0;0;10;2;0;1
37732;3501192063;0;19840;293;63;8,2;29264;382;100;10;2;0;0;2;11;1;0;0
37733;3501033944;0;27091;288;80;8,6;26965;347;64;9,2;11;2;0;1;13;1;0;2
37734;3500978367;0;25216;298;88;8,8;27914;346;92;9,4;12;2;0;0;12;0;0;1
37735;3500913689;1;30705;388;100;9,6;22691;292;76;8,8;15;2;0;0;8;0;0;4
37736;3500857908;1;28780;257;69;8,8;28726;321;64;8,6;17;2;0;1;17;0;0;1
37737;3512692533;0;22997;301;108;8,6;28318;390;96;9,6;8;1;0;2;10;1;0;0
37738;3512636647;1;27224;374;68;9,4;24143;343;107;9,2;11;2;0;0;5;1;0;1
37739;3512556876;0;24183;314;92;9,2;25731;356;68;9,2;10;1;0;0;11;1;0;0
37740;3511999040;1;27570;357;83;9;22245;293;118;9;10;2;0;0;4;1;0;3
37741;3502053373;0;26701;315;89;9,4;25856;309;96;9,6;13;1;0;0;14;2;0;0
37742;3476861284;1;24503;353;102;9;24751;356;52;9;6;2;0;1;8;1;0;1
37743;3444611298;1;24243;328;82;9,2;26844;354;105;9,6;6;1;0;1;10;2;0;0
37744;3405209284;0;23391;338;58;8,6;25138;336;91;9;8;2;0;0;11;1;0;0
37745;3393239924;0;26797;323;93;9,2;26916;338;75;9;10;2;0;1;13;0;0;1
37746;3440538131;0;23864;355;81;9;25532;325;94;9,4;7;1;0;1;9;0;0;0
37747;3440489610;1;25676;307;91;9,2;26528;296;80;9,4;12;2;0;1;12;1;0;1
37748;3440473635;0;23585;238;78;8,8;30072;309;83;9,4;12;1;0;2;16;1;0;0
37749;3440368280;0;23318;263;75;9;30085;391;87;9,6;9;0;0;2;18;3;0;0
37750;3440324395;1;29770;345;73;9,6;23392;285;59;8,8;19;0;0;0;9;1;0;1
37751;3504485945;0;25004;343;58;8,6;27475;347;67;9,2;10;1;0;1;15;2;0;0
37752;3504520502;0;22213;281;64;8,4;32661;337;116;10,2;9;1;0;2;22;2;0;0
37753;3496292060;1;28207;346;86;9,4;22432;271;72;8,8;13;3;0;0;8;0;0;1
37754;3496275470;1;27348;371;86;9,6;25200;327;92;9;13;1;0;0;9;1;0;0
37755;3496241709;1;30677;335;97;9,2;22720;314;76;8,6;16;3;0;0;6;0;0;4
37756;3492213003;1;32336;302;88;9,2;26020;315;60;8,2;23;2;0;0;14;0;0;2
37757;3469121653;0;24045;284;71;8,6;36515;348;106;10,2;11;0;0;3;27;3;0;0
37758;3441046119;1;26755;381;67;9,2;21029;310;58;8,4;12;1;0;0;4;2;0;1
37759;3409828153;0;27280;295;83;9,2;25533;315;66;8,6;14;1;0;1;12;0;0;1
37760;3506898795;0;20001;303;54;7,8;27316;412;66;9,4;3;1;0;6;6;1;0;0
37761;3504977679;1;25728;344;71;9,2;26223;340;83;9;10;0;0;0;11;1;0;1
37762;3492851309;0;21879;306;70;8,6;30872;385;100;9,6;5;0;0;2;15;2;0;0
37763;3497680596;0;23465;297;93;8,6;27200;330;91;9;7;0;0;2;12;3;0;0
37764;3497619784;1;28384;338;80;9,2;19590;295;80;8,2;12;0;0;0;1;3;0;3
37765;3497595272;1;25810;300;73;9,2;25729;316;89;9,4;13;2;0;0;11;1;0;0
37766;3497131814;1;24620;335;73;9;22675;318;89;8,8;10;1;0;0;6;1;0;1
37767;3497068391;1;30104;360;73;9,4;21218;280;60;8,6;10;2;0;0;5;0;0;9
37768;3512596998;0;22601;293;101;8,8;29404;317;79;9,2;6;1;0;2;13;1;0;0
37769;3512475989;1;25763;402;84;9,2;22514;350;80;9;7;2;0;0;4;0;0;0
37770;3495610967;0;25760;295;76;9,2;26233;341;86;9,4;10;2;0;0;11;1;0;1
37771;3495538115;1;32300;314;80;9,6;22224;285;58;8,4;25;3;0;0;9;0;0;2
37772;3501754644;0;25863;323;90;9,4;24914;327;90;9;10;2;0;0;9;1;0;1
37773;3499926711;1;29071;334;100;9,6;22942;275;100;9;15;2;0;0;7;0;0;1
37774;3499551045;1;26621;348;88;9,2;25631;314;94;9,2;10;2;0;1;10;1;0;2
37775;3499465152;0;25431;335;79;9;26647;346;60;9;11;0;0;0;15;1;0;0
37776;3499439517;0;24801;303;85;9,2;29169;313;96;9,6;8;0;0;3;15;3;0;0
37777;3502262077;1;32289;337;99;9,6;23517;298;75;9;21;3;0;0;9;0;0;1
37778;3489816486;1;29850;341;77;9,4;22847;327;108;8,6;22;1;0;0;6;2;0;1
37779;3488599446;1;28966;364;104;9,6;25417;339;76;9,4;12;3;0;0;11;0;0;2
37780;3488655245;0;24583;315;91;9;25354;313;74;8,8;10;1;0;0;13;2;0;0
37781;3469470626;0;26067;330;74;9;25995;309;81;9,2;12;2;0;0;14;2;0;1
37782;3467854134;0;25989;301;62;9;25490;333;89;9,4;14;0;0;0;12;3;0;1
37783;3467794054;1;27118;354;92;9,6;27449;349;96;9,2;10;1;0;3;12;3;0;0
37784;3467567729;1;28595;340;77;9,4;25018;307;95;8,6;17;1;0;1;7;2;0;0
37785;3511837327;1;27300;350;91;9,4;24958;317;68;9;14;2;0;0;10;0;0;1
37786;3511815977;1;25887;332;69;8,8;20563;278;79;8,2;11;2;0;0;2;0;0;2
37787;3511810938;1;24534;320;80;9;24442;299;84;9;10;2;0;0;10;0;0;0
37788;3511746703;0;21539;260;56;8;26843;317;88;9,4;10;0;0;2;11;3;0;0
37789;3511192888;0;29627;317;102;9,6;27269;310;78;9;18;1;0;1;14;2;0;1
37790;3503199389;0;22657;370;96;9;25014;340;68;9,2;3;0;0;1;10;1;0;0
37791;3502016519;1;28818;335;108;10;21896;317;103;8,8;17;2;0;0;3;0;0;1
37792;3501973556;0;25785;311;69;8,8;30110;291;48;9,2;14;0;0;4;16;1;0;1
37793;3501926250;0;21384;305;78;8,4;28281;391;92;9,6;3;0;0;1;13;2;0;0
37794;3501889194;1;26393;356;87;9,2;22754;298;77;8,6;11;1;0;0;7;0;0;1
37795;3512133441;0;26039;284;61;8,6;33275;334;96;9,4;14;0;0;4;20;3;0;0
37796;3505335936;1;23409;360;104;9,6;25059;384;90;9,6;4;0;0;1;5;3;0;0
37797;3505331660;1;33636;382;60;10,2;20677;260;71;8;25;2;0;0;4;0;0;3
37798;3505285537;1;21894;298;96;9,2;25198;344;85;9,2;8;1;0;1;6;2;0;0
37799;3501347353;0;23493;294;68;8,8;26719;318;72;8,8;11;0;0;0;15;2;0;0
37800;3502187838;0;24653;346;73;9;26899;332;107;9,8;7;1;0;0;13;2;0;0
37801;3502181827;1;26368;383;92;9,8;23216;382;73;9;9;2;0;0;3;0;0;1
37802;3502119429;1;22939;330;66;9,2;28194;357;93;9,4;8;0;0;3;12;2;0;0
37803;3502118110;1;28647;322;92;9;25114;292;60;8,6;16;2;0;0;12;1;0;1
37804;3502155262;1;27180;305;79;9,4;25419;336;85;9,4;14;2;0;0;11;1;0;1
37805;3510693625;1;28393;350;76;9,2;23907;374;84;9;15;3;0;0;6;0;0;1
37806;3510721284;0;26569;297;59;9,4;27582;321;84;9,2;15;0;0;1;11;3;0;1
37807;3510498203;1;27285;308;108;9,6;26863;312;89;9,2;16;1;0;1;12;2;0;0
37808;3510524517;1;30143;275;86;9,2;25717;329;68;9;17;3;0;0;12;0;0;1
37809;3511478840;0;23993;309;100;8,8;27111;384;84;9,6;7;2;0;1;12;0;0;1
37810;3511414766;1;30177;308;77;9,2;22524;262;61;7,8;18;2;0;0;11;1;0;2
37811;3507286217;1;30619;343;81;9,8;27468;271;86;9,2;17;0;0;0;15;1;0;2
37812;3506465041;0;24797;305;104;9,2;23407;303;61;8,6;9;1;0;1;7;2;0;0
37813;3506399101;0;24864;338;66;9;25265;324;105;9,2;9;0;0;0;8;3;0;0
37814;3485562190;1;29254;371;122;9,8;24017;333;104;9,4;13;3;0;0;7;0;0;1
37815;3455582716;0;25904;320;64;9;30785;343;86;9,4;10;1;0;2;19;1;0;1
37816;3419163378;0;22017;354;82;8,6;29226;371;88;9,8;4;1;0;2;15;1;0;0
37817;3419126925;0;26774;320;88;9,4;26731;346;91;9,2;14;1;0;1;10;0;0;1
37818;3419101220;1;24463;344;85;9,2;22528;336;81;9,2;9;2;0;0;5;0;0;0
37819;3487692024;0;23978;329;78;9;27848;358;92;9,6;7;1;0;2;13;2;0;1
37820;3477685909;1;27283;361;96;9,2;27168;365;56;9,6;11;2;0;0;15;1;0;1
37821;3469146786;1;31850;398;99;10,2;24933;320;120;9,2;15;2;0;0;7;1;0;3
37822;3465683602;0;23740;326;84;9;28571;412;117;9,8;7;1;0;1;9;2;0;0
